1.854059398174285889e-01,7.955991625785827637e-01,-2.099929898977279663e-01,-4.634468257427215576e-01,-9.920112490653991699e-01,2.373554408550262451e-01,5.638002753257751465e-01,1.022599577903747559e+00
1.035249948501586914e+00,-6.190186738967895508e-01,-3.729271888732910156e-01,7.145861983299255371e-01,-9.153667688369750977e-01,5.079050064086914062e-01,2.207748144865036011e-01,-1.254299581050872803e-01
2.785544656217098236e-02,-1.996991634368896484e-01,8.312515020370483398e-01,2.421018779277801514e-01,1.525505065917968750e+00,-3.418212383985519409e-02,-3.149978220462799072e-01,-1.024444937705993652e+00
-4.615508913993835449e-01,8.033327460289001465e-01,-5.365740060806274414e-01,-4.077486991882324219e-01,7.762847542762756348e-01,-1.000344634056091309e+00,1.529230326414108276e-01,7.929315567016601562e-01
1.934623569250106812e-01,3.479984402656555176e-01,3.920063972473144531e-01,-6.361357569694519043e-01,-8.982289433479309082e-01,-3.011688292026519775e-01,9.909017086029052734e-01,6.480793952941894531e-01
2.306148782372474670e-02,-1.495081633329391479e-01,4.001496434211730957e-01,1.316110014915466309e+00,-1.065295815467834473e+00,6.113831400871276855e-01,-7.109096646308898926e-01,-2.790693938732147217e-01
-4.823542237281799316e-01,-8.397651910781860352e-01,6.798825263977050781e-01,-1.120735526084899902e+00,7.946333289146423340e-01,9.246855974197387695e-01,-3.809901177883148193e-01,-7.154507637023925781e-01
-3.306250274181365967e-01,-3.310519158840179443e-01,-7.880849242210388184e-01,5.584977194666862488e-02,8.040487170219421387e-01,-9.539281725883483887e-01,-3.210972547531127930e-01,9.594199657440185547e-01
5.763346552848815918e-01,4.293354451656341553e-01,-4.777537882328033447e-01,-2.782971598207950592e-02,-7.513496279716491699e-01,-5.878619104623794556e-02,6.532704234123229980e-01,1.212654590606689453e+00
6.963489055633544922e-01,-6.710480153560638428e-02,8.435042947530746460e-02,8.263661265373229980e-01,-1.273254632949829102e+00,5.463339686393737793e-01,5.543214082717895508e-01,-1.112421274185180664e+00
2.670678198337554932e-01,-9.057656526565551758e-01,7.167702317237854004e-01,-7.124586403369903564e-02,1.328031659126281738e+00,2.493441849946975708e-01,-1.189188122749328613e+00,-9.767857789993286133e-01
-5.981663465499877930e-01,4.209828376770019531e-01,-3.265746235847473145e-01,-8.670994043350219727e-01,1.317281246185302734e+00,-5.657499432563781738e-01,-3.835732340812683105e-01,1.483568996191024780e-01
